source_name,source_id,system:index,tree_cover_km2,shrubland_km2,grassland_km2,cropland_km2,built_up_km2,bare_sparse_km2,snow_ice_km2,water_km2,wetland_km2,mangroves_km2,moss_lichen_km2
Rubin Invest Ad,38468974,00000000000000000092,47.01043890570045,0.03921457092285156,29.64219123216576,325.6994093828524,21.552243515070895,0.2181262046508789,,0.6083024915161133,0.08864652747252222,,
S&P Textile Eood,38476354,00000000000000000093,11.174480744232302,1.8186402501764036,30.120062217111627,36.651505649045696,9.341101362059348,0.3619274083251953,,0.5476534740600586,0.047852101623535155,,
Saime Stil Eood,38478005,00000000000000000094,5.718772517086493,0.010771870666503907,7.548935266621909,5.804476928625727,3.4116775446786916,0.04507766705322266,,0.08480448071289062,,,
Solvay Sodi Devnya Soda Ash Plant,45257185,00000000000000000095,59.498655973242904,,60.49958248898974,257.5471478161885,19.458553955874695,1.6004835700003828,,1.9089789215537876,1.2984684690034753,,
Stambolijski Kraft Pulp & Paper Mill,44375334,00000000000000000096,13.126966335784552,0.254574869140625,49.549785463085215,258.70756593472606,30.96928714088998,0.4369207777523265,,0.11811926104856005,0.015319872802734376,,
Stohi Ltd,38478238,00000000000000000097,13.920315329170258,0.022047824157714845,22.470233663309497,40.35148876898625,11.735540803892366,0.4699534992077397,,1.9423978893463734,0.02793467919323491,,
Stomana Industry Pernik steel plant,1566444,00000000000000000098,33.35032076583875,,48.46619822507849,74.7875223766381,22.467955519631058,1.3779176581823014,,0.7751130311889648,0.04174026599121094,,0.0
"Svilocell EAD, Subsidiary of Svilosa AD",44375333,00000000000000000099,25.017923358115524,0.020846945434570312,37.24130208091251,302.62626732813715,10.633346475821462,0.06773102648925781,,9.360006461981799,1.849806530099906,,
Svistov Pulp Plant,44375335,0000000000000000009a,24.487777467204733,0.020846945434570312,38.87382014124875,282.8955484849707,10.63065204810049,0.054702659423828126,,8.860348124568446,2.2593155346837652,,
Trakia Glass Bg Glass Manufacturing Company,38468972,0000000000000000009b,49.74385077548517,0.02557378253173828,37.528078647463815,215.6526594911298,14.509962819333786,0.22032879832548252,,1.8770272420819452,0.19376197271728515,,
Ubi-2 Eood,38478477,0000000000000000009c,6.729484091545794,0.013470353454589844,6.645662785485361,4.1116526801034965,1.843215043826593,0.04309196618652344,,0.21419813135746973,,,
Zlatna Panega Cement Plant,32437259,0000000000000000009d,55.21808085351175,0.014437802612304687,26.478132867240646,76.25182984064799,6.3974599757857975,0.7710631826171875,,0.3711723610229492,0.004598981567382813,,
Vassiliko Cement Plant,32438303,0000000000000000009e,10.129459031877584,1.019218802324123,40.907691125878216,27.899592677216404,9.768160137422212,2.4066685950760185,,367.0389131970626,0.0,,
Ace Sport S.R.O.,38476920,0000000000000000009f,83.37866144530535,,89.35192173426776,182.92818946315026,12.908578887806605,0.0804737021484375,,8.24486912098604,0.2838070034790039,,
Adm Olomouc S.R.O.,38480307,000000000000000000a0,48.36446792106236,,43.17001563168803,362.773261583422,42.574225726919344,0.3984766358642578,,1.4040292539560355,0.08800872213637408,,
Agricol S.R.O.,38480347,000000000000000000a1,71.29000655461398,,45.86872516138077,202.8287282342218,9.329406341375131,0.09474755408528647,,0.9873219728522806,0.019232237060546876,,
Agrodružstvo Jevišovice - Středisko Jevišovice,38480303,000000000000000000a2,98.3483606944247,,42.560654566354295,346.0317488258377,15.689868780314601,0.07335391302490234,,2.0167600277520874,0.03546792987060547,,
Alena Cendelinova,38476979,000000000000000000a3,79.5015275991141,,87.65592439664304,181.57529105948754,12.131729940737737,0.07340321771240234,,8.004298498613187,0.3059333825073242,,
Amreiters S.R.O.,38472848,000000000000000000a4,90.41161736079559,,74.73762557133784,64.22540438550477,13.159369863418881,0.5356558545467601,,2.004726676499071,0.01965130450439453,,
Biocel Paskov a.s.,44375503,000000000000000000a5,150.25813523357004,,103.64142529721391,141.51496928628444,67.01302803688918,1.0549748115808821,,4.508772150783164,0.013971339477539063,,
CZE-Most_ammonia,33998934,000000000000000000a6,87.40260164860793,,85.16188877584823,109.51014038027702,37.38236034552528,13.36449330280642,,7.881378731322285,0.11398182287597657,,
Cizkovice Cement Plant,32438307,000000000000000000a7,21.984496489456472,,21.920836496756287,244.3118965020622,17.25751847450334,0.6762364841308593,,2.145177263635254,0.0047731646728515625,,
"Crystal Bohemia, A.S. - Poděbrady",38468985,000000000000000000a8,72.7590655740622,,56.23777433670729,430.99945028052827,35.96522361514198,0.21408309471579157,,4.294107774634268,0.005198121887207031,,
Crystalite Bohemia S.R.O. - Světlá Nad Sázavou,38468981,000000000000000000a9,103.96079367818443,,80.12003297284943,211.32786588229675,14.092855348474599,0.04545922752039292,,2.0943944642748065,0.011095366088867187,,
Cukrovar Dobrovice,38480340,000000000000000000aa,109.07145409046781,,63.01175553351525,352.2836953532101,29.16008658908596,0.3412638297729492,,2.7669336018332085,0.0827733900756836,,
Cukrovar Vrbátky A.S.,38480312,000000000000000000ab,44.29636709626608,,36.596981712170894,461.140670958191,53.69462787601152,0.4211337604236079,,4.844899053234385,0.124622990234375,,
Cukrovar České Meziříčí,38480282,000000000000000000ac,95.61009741917172,,84.05682155251654,324.5719176101758,25.81962428814003,0.3436474109803443,,10.972982455710017,0.04721355859375,,
Drůbežářský Závod Klatovy A. S.,38480345,000000000000000000ad,67.89344288132803,,108.55903824883363,122.61028995696184,10.341891597225414,0.0656481123046875,,1.8783049914550782,0.017568041137695313,,
Farma Nevojice,38480309,000000000000000000ae,51.456902129651354,,23.340238889482805,215.17745810046452,17.835281572890565,0.10483620068359376,,0.9104883660888672,0.0966331337890625,,
GFG Liberty Ostrava steel plant,1566770,000000000000000000af,189.84087209474993,,91.61981766065219,123.82279085622426,78.7149196383983,1.679201934567919,,7.748084246337649,0.1815925498743394,,
Glazura S.R.O.,38468986,000000000000000000b0,61.90455469359298,,57.936099140589775,371.6665130271623,27.418321613448562,1.2044151143597772,,7.581313121594238,0.05967974688720703,,
Glencore Agriculture Czech S.R.O.,38480302,000000000000000000b1,27.55254334725581,,34.14822738821736,12.632452142977366,16.043261566172163,0.27092773017649935,,3.5446165045166014,0.039994939880371096,,
Gufex S.R.O.,38477504,000000000000000000b2,47.55984419551449,,36.02058514035001,61.929769381394365,15.913547801058664,0.07971854140409583,,1.7406592518762922,,,
Hamé S.R.O.,38480342,000000000000000000b3,47.822750780358646,,47.132165743711944,166.06787380889904,30.356601144726568,0.1868779876098633,,6.98813046961718,0.13280046697998046,,
Hranice Cement Plant,32438304,000000000000000000b4,69.91713980443639,,70.55178097218857,236.00664081843703,18.632814317628153,0.44022933123779295,,3.180838708056162,0.013436700317382812,,
Intimidea Sro,38474175,000000000000000000b5,81.70708152695005,,82.9304293886293,207.7416263863343,20.09083491510871,0.27255879455566406,,3.1807361139861468,0.024022470764160156,,
"Jacom, Spol. S R.O.",38480341,000000000000000000b6,63.15881073662372,,51.17549000660308,291.03593653565,37.27354361529136,0.17624329309082032,,5.127303460796043,0.17981501190185548,,
"Kavalierglass, A.S. Provozovna Sázava",38468984,000000000000000000b7,100.44841022765947,,55.29447343463735,197.75277688056394,11.230538419064747,0.14192429458749806,,1.9049972221521716,0.01566598162841797,,
"Knauf Insulation, Spol. S R.O.",38468987,000000000000000000b8,59.4042566122154,,61.250589474464086,27.644008169146367,31.972889872563147,1.1337802470463771,,5.430456130630074,0.0789092314453125,,
"Litovelská Cukrovarna, A.S.",38480344,000000000000000000b9,43.87839964267985,,34.675329736823834,375.3476444045725,25.15273887239894,0.26583660698481537,,2.3078249791870116,0.013393013610839844,,
Mokra Cement Plant,32438306,000000000000000000ba,74.18289508175359,,35.66355743174188,212.27752215425912,59.39798004862249,0.6167165761134727,,1.1559694696672027,0.07424429907226562,,
"Moravskoslezské Cukrovary, A.S. O.Z. Opava",38480301,000000000000000000bb,62.94813936075748,,35.39296863624028,423.19948956840386,24.721889380879485,0.2116405991821289,,0.5693366559757008,0.06137573248291016,,
"Moravskoslezské Cukrovary, A.S. Závod Hrušovany",38480305,000000000000000000bc,54.553834624778375,,53.021994638011975,481.8722679754179,16.95286916333846,0.3732916437988281,,4.906862727588849,0.17367991772460936,,
"O-I Manufacturing Czech Republic, A.S., Závod Nové Sedlo",38468982,000000000000000000bd,106.22847731018642,,73.36674714405713,23.7892884070133,20.607597706757435,7.510341468139648,,5.986878092463235,0.08474864544677735,,
"O-I Manufacturing Czech Republic, A.S., Závod Rudolfova Huť",38468991,000000000000000000be,67.43334161802404,,65.72419384272318,32.33455148546502,30.95134490472149,7.50295005463197,,5.783048801488061,0.08635134643554687,,
"OP Papírna s.r.o., delfort",44375502,000000000000000000bf,43.00479561971771,,42.501746539763076,71.41346348756656,16.15050042044295,0.24428711932373046,,0.3839857271118164,0.0011610170288085938,,
"Olma, A.S.",38480346,000000000000000000c0,47.861802217398846,,42.20585038131699,374.91320555517115,43.050215742579326,0.3954756543095607,,1.4297680771982235,0.08986914812346815,,
Pepsico Cz S.R.O. Praha,38480311,000000000000000000c1,103.04634069053039,,67.05307968673141,243.98790669924065,127.3007711719758,0.9445565193352194,,5.435290885344382,0.0306414144330193,,
Personna International Cz S.R.O.,38475103,000000000000000000c2,61.17752604793056,,64.42727966953579,28.8730283963489,32.72976450182004,2.252203368926643,,5.506097774145746,0.07948199072265626,,
Pivovar Plzeň,38480339,000000000000000000c3,153.7014627783457,,76.1857577862635,190.90204535033016,52.792060187084495,1.2711052560470282,,2.985396817914178,0.04310377624511719,,
Prachovice Cement Plant,32438305,000000000000000000c4,82.14795885493625,,60.22939535924194,248.3703584233268,17.618657067170265,0.13812421452517043,,1.1117735513035196,0.08715632524725223,,
Procházka Spol. S R. O.,38480304,000000000000000000c5,60.587877356089635,,57.769599554075974,382.3062125029197,27.399178455078125,1.2054080823364257,,7.615165345347924,0.05624522778320312,,
"Raciola Uherský Brod, S.R.O.",38480314,000000000000000000c6,35.5055748540525,,40.84545195069054,150.935175934097,19.094829993879245,0.06746792824491614,,1.0223299530354817,0.037810775817871095,,
Radotin Cement Plant,42546160,000000000000000000c7,88.59981697983162,,68.88309466876221,150.90247013637443,93.04985776236433,0.8355186712354472,,4.908381659021474,0.005220688354492188,,
Saint-Gobain Adfors Cz S.R.O. - Závod 1 Litomyšl,38468979,000000000000000000c8,88.46136032938632,,61.33041161456108,301.343161678757,21.199335651863365,0.1658991433141372,,1.8206768882719153,0.09149354191918467,,
Skaličan A.S.,38480306,000000000000000000c9,74.2016006822888,,84.7825710063101,276.71708657071605,24.719518287426276,0.1612319493786382,,10.298901068973796,0.025896984130859373,,
Středisko Opatovec,38480310,000000000000000000ca,96.89668403389128,,54.02337411285208,282.6087099403508,17.25624011616642,0.11047226922607421,,1.7374496346983668,0.03139340106201172,,
TZMS Třinecké železárny Trinec steel plant,32440699,000000000000000000cb,102.10522389902025,,92.56228370625675,77.93348519288645,24.902244061725927,0.4110357207004921,,5.376921633541333,5.822440185546875E-4,,
"Unipetrol, Litvinov",18648344,000000000000000000cc,90.41340485873472,,82.6123666915099,84.06827804758348,36.374361299502866,13.149136538695332,,7.532808698184982,0.11169046875,,
Vetropack Moravia Glass Akciová Společnost,38468978,000000000000000000cd,49.708590879582395,,37.88727903984398,173.3902864963347,21.982587406284942,0.07569726983642579,,0.9431260793457031,0.2862647903442383,,
Vitrablok - Závod Duchcov,38468990,000000000000000000ce,85.52186758229648,,73.29001572848165,46.38207221373698,39.633362199067,7.5104414152832035,,7.330242062719727,0.09582237860873354,,
Závod Barevka,38468989,000000000000000000cf,68.78447489293572,,66.72935081393204,33.26080484410185,31.340365986559345,7.51148108996582,,6.041938368079571,0.08864270056152344,,
Závod Desná A Polubný,38468993,000000000000000000d0,20.81766023612516,,11.316461576708983,10.356845346524347,6.214191584531059,0.013695750305175782,,0.23737282781982422,0.005144412963867188,,
Závod Příchovice,38468983,000000000000000000d1,19.167438062256338,0.0,10.415091767985503,10.028531906978596,5.802198788956946,0.013695750305175782,,0.23614038293624579,0.005144412963867188,,
Závod Vodňany,38480343,000000000000000000d2,84.77939131657428,,110.22040470067164,210.62604101340992,13.46890686476261,0.597077484008789,,10.402347533841954,0.4625447811279297,,
"Závod Řetenice, Coating, Vedení Společnosti",38468988,000000000000000000d3,73.12893196721622,,69.49208765031979,35.68088941505319,32.26273175753772,7.611694326721191,,6.536282453189865,0.10181910559082032,,
"Žerotín, A.S.",38480308,000000000000000000d4,37.409465963898775,,48.21346589677447,174.54525481895317,27.2868206106742,0.10050399695973115,,2.300599504657103,0.32590779680199716,,
AG der Dillinger Hüttenwerke Dillingen steel plant,1566773,000000000000000000d5,69.23568654066017,,50.84201082926166,68.48898488584226,53.40007539077341,0.23388737933541093,,1.8060578783382641,0.018234052001953126,,
Adm Mainz Gmbh,38480521,000000000000000000d6,63.77137378141013,,45.218307647976985,140.1199238514665,86.10784154557747,0.49619070751713773,,1.7250028378295899,5.80505615234375E-4,,
Adm Spyck Gmbh,38480538,000000000000000000d7,40.475929069266975,0.0,116.12942982774187,112.94703783016932,48.51162180323915,0.23890797387695312,,4.637734805771293,0.06346291485595704,,
Adm Spyck Gmbh Werk Straubing,38480536,000000000000000000d8,26.472258911302273,,34.19876466236477,270.08521822484573,36.88711406787971,0.48864747631835936,,2.829558613484222,0.030192550903320313,,
Adolf Sauter Gmbh & Co. Kg,38478624,000000000000000000d9,45.17017926586816,,42.934444529017306,52.24583486149758,44.82635363830424,0.12901309588623047,,0.22133259468563302,0.0,,
Agc F Glass Gmbh,38469134,000000000000000000da,46.483016495480754,,50.364786435493755,411.74016320613464,68.79612808593413,0.702121832980287,,1.817133048028684,0.0848095546875,,
Allmendingen Cement Plant,32438333,000000000000000000db,41.38423552364383,,41.63192563786885,165.2352157997053,24.874010130741365,0.6542242888463637,,1.4834019511917413,0.0035964321899414065,,
Aluminium Norf GmbH,3673194,000000000000000000dc,96.76071091590939,0.009043161499023438,37.21802194117192,124.29543324091749,137.5070732758908,0.36390196618652343,,4.414143777116605,0.0,,
Aluminium Oxid Stade GmbH (AOS) Alumina Refinery,43765081,000000000000000000dd,74.68444256021104,,163.56946350891363,74.37245965880717,26.20907390789628,0.25245087023925783,,6.085540006115723,0.7607951982393153,,
Amoneburg Cement Plant,32438312,000000000000000000de,64.46926231453307,,38.60212031330973,91.15453003576252,77.72657000896045,0.3612939138631185,,1.0186077762451171,0.0,,
ArcelorMittal Bremen steel plant,1566776,000000000000000000df,130.33703048091763,,159.37953279467112,55.87539261819038,94.90542880947743,0.774855093319403,,9.007420686254642,0.4935560698431277,,
ArcelorMittal Duisburg steel plant,1566778,000000000000000000e0,132.0430826954815,0.0022427582397460937,32.28977805680386,27.950722023448527,140.93542778954023,0.7280912087545953,,10.861296120702887,0.0050588828125,,
ArcelorMittal Eisenhüttenstadt steel plant,1566775,000000000000000000e1,204.09026171395564,,43.29548260477869,69.12197687201258,18.786944894947972,0.11441867779541015,,1.9175441364566579,0.15817029375741998,,
ArcelorMittal Hamburg steel plant,1566777,000000000000000000e2,153.7099052350622,,80.70814643650739,25.382415090294696,138.1215765851785,0.6129953428955078,,21.253708320256973,0.6349823343592027,,
Ardagh Glass Gmbh,38469064,000000000000000000e3,93.03916976308692,,86.06160030097178,215.09744705625994,19.248415223772593,0.1888890814819336,,4.4148088122474825,1.0662591310424805,,
Ardagh Glass Gmbh,38469092,000000000000000000e4,83.11966530519253,,30.141374138289144,40.95394883772499,92.32101717655652,0.6068018513241039,,1.4810910892637963,0.0022409739990234376,,
Ardagh Glass Gmbh,38469113,000000000000000000e5,164.71706256222635,,126.04129551876794,222.31537643309642,19.247305581636795,1.912080870300293,,1.3598911346435547,0.007439999267578125,,
Ardagh Glass Gmbh,38469050,000000000000000000e6,144.9488503000962,,61.23110475434044,147.60634433756005,74.56763978626421,1.3062826345006604,,3.4799053558270625,0.04430413425819547,,
