iso3_country,year,technology,income_group,wb_region,capex_$/kw,fom_$/kw/yr,vom_$/mwh,lcoe_$/mwh,wacc_nominal,crf,annual_cost_$/kw/yr,data_source,capex_source,crf_source,proxy_peers,country_name
URY,2025,CCGT,HIC,Latin America & Caribbean,,,,100.15,,,,proxied,peer_mean_income,not_used,AUS|CAN|DEU|FRA|GBR|GRC|JPN|KOR|POL|USA,Uruguay
URY,2030,CCGT,HIC,Latin America & Caribbean,,,,99.53,,,,proxied,peer_mean_income,not_used,AUS|CAN|DEU|FRA|GBR|GRC|JPN|KOR|POL|USA,Uruguay
USA,2025,CCGT,HIC,North America,,,,43.44,,,,bnef,bnef,not_used,,United States of America
USA,2030,CCGT,HIC,North America,,,,43.01,,,,bnef,bnef,not_used,,United States of America
UVK,2025,CCGT,UMIC,Europe & Central Asia,,,,87.03,,,,proxied,peer_mean_region_income,not_used,TUR,
UVK,2030,CCGT,UMIC,Europe & Central Asia,,,,84.47,,,,proxied,peer_mean_region_income,not_used,TUR,
UZB,2025,CCGT,LMIC,Europe & Central Asia,,,,89.73,,,,proxied,peer_mean_income,not_used,IND|NGA|PHL|VNM,Uzbekistan
UZB,2030,CCGT,LMIC,Europe & Central Asia,,,,87.64,,,,proxied,peer_mean_income,not_used,IND|NGA|PHL|VNM,Uzbekistan
VCT,2025,CCGT,UMIC,Latin America & Caribbean,,,,68.4,,,,proxied,peer_mean_region_income,not_used,ARG|BRA|MEX,Saint Vincent and the Grenadines
VCT,2030,CCGT,UMIC,Latin America & Caribbean,,,,67.36,,,,proxied,peer_mean_region_income,not_used,ARG|BRA|MEX,Saint Vincent and the Grenadines
VEN,2025,CCGT,UMIC,Latin America & Caribbean,,,,68.4,,,,proxied,peer_mean_region_income,not_used,ARG|BRA|MEX,"Venezuela, Bolivarian Republic of"
VEN,2030,CCGT,UMIC,Latin America & Caribbean,,,,67.36,,,,proxied,peer_mean_region_income,not_used,ARG|BRA|MEX,"Venezuela, Bolivarian Republic of"
VNM,2025,CCGT,LMIC,East Asia & Pacific,,,,80.41,,,,bnef,bnef,not_used,,Viet Nam
VNM,2030,CCGT,LMIC,East Asia & Pacific,,,,81.19,,,,bnef,bnef,not_used,,Viet Nam
VUT,2025,CCGT,LMIC,East Asia & Pacific,,,,87.24,,,,proxied,peer_mean_region_income,not_used,PHL|VNM,Vanuatu
VUT,2030,CCGT,LMIC,East Asia & Pacific,,,,85.68,,,,proxied,peer_mean_region_income,not_used,PHL|VNM,Vanuatu
WBG,2025,CCGT,LMIC,Middle East & North Africa,,,,89.73,,,,proxied,peer_mean_income,not_used,IND|NGA|PHL|VNM,
WBG,2030,CCGT,LMIC,Middle East & North Africa,,,,87.64,,,,proxied,peer_mean_income,not_used,IND|NGA|PHL|VNM,
WSM,2025,CCGT,LMIC,East Asia & Pacific,,,,87.24,,,,proxied,peer_mean_region_income,not_used,PHL|VNM,Samoa
WSM,2030,CCGT,LMIC,East Asia & Pacific,,,,85.68,,,,proxied,peer_mean_region_income,not_used,PHL|VNM,Samoa
YEM,2025,CCGT,LIC,Middle East & North Africa,,,,90.89,,,,proxied,global_mean,not_used,ARG|AUS|BRA|CAN|CHN|DEU|FRA|GBR|GRC|IDN|IND|JPN|KOR|MEX|MYS|NGA|PHL|POL|THA|TUR|USA|VNM,Yemen
YEM,2030,CCGT,LIC,Middle East & North Africa,,,,89.63,,,,proxied,global_mean,not_used,ARG|AUS|BRA|CAN|CHN|DEU|FRA|GBR|GRC|IDN|IND|JPN|KOR|MEX|MYS|NGA|PHL|POL|THA|TUR|USA|VNM,Yemen
ZAF,2025,CCGT,UMIC,Sub-Saharan Africa,,,,79.89,,,,proxied,peer_mean_income,not_used,ARG|BRA|CHN|IDN|MEX|MYS|THA|TUR,South Africa
ZAF,2030,CCGT,UMIC,Sub-Saharan Africa,,,,78.24,,,,proxied,peer_mean_income,not_used,ARG|BRA|CHN|IDN|MEX|MYS|THA|TUR,South Africa
ZMB,2025,CCGT,LMIC,Sub-Saharan Africa,,,,89.08,,,,proxied,peer_mean_region_income,not_used,NGA,Zambia
ZMB,2030,CCGT,LMIC,Sub-Saharan Africa,,,,88.27,,,,proxied,peer_mean_region_income,not_used,NGA,Zambia
ZWE,2025,CCGT,LMIC,Sub-Saharan Africa,,,,89.08,,,,proxied,peer_mean_region_income,not_used,NGA,Zimbabwe
ZWE,2030,CCGT,LMIC,Sub-Saharan Africa,,,,88.27,,,,proxied,peer_mean_region_income,not_used,NGA,Zimbabwe
ABW,2025,OCGT,HIC,Latin America & Caribbean,,,,229.54,,,,proxied,peer_mean_income,not_used,AUS|DEU|GBR|JPN|USA,Aruba
ABW,2030,OCGT,HIC,Latin America & Caribbean,,,,228.8,,,,proxied,peer_mean_income,not_used,AUS|DEU|GBR|JPN|USA,Aruba
AFG,2025,OCGT,LIC,South Asia,,,,228.92,,,,proxied,global_mean,not_used,AUS|CHN|DEU|GBR|IND|JPN|NGA|USA,Afghanistan
AFG,2030,OCGT,LIC,South Asia,,,,227.6,,,,proxied,global_mean,not_used,AUS|CHN|DEU|GBR|IND|JPN|NGA|USA,Afghanistan
AGO,2025,OCGT,LMIC,Sub-Saharan Africa,,,,358.11,,,,proxied,peer_mean_region_income,not_used,NGA,Angola
AGO,2030,OCGT,LMIC,Sub-Saharan Africa,,,,358.7,,,,proxied,peer_mean_region_income,not_used,NGA,Angola
ALB,2025,OCGT,UMIC,Europe & Central Asia,,,,158.83,,,,proxied,peer_mean_income,not_used,CHN,Albania
ALB,2030,OCGT,UMIC,Europe & Central Asia,,,,152.49,,,,proxied,peer_mean_income,not_used,CHN,Albania
AND,2025,OCGT,HIC,Europe & Central Asia,,,,299,,,,proxied,peer_mean_region_income,not_used,DEU|GBR,Andorra
AND,2030,OCGT,HIC,Europe & Central Asia,,,,298.83,,,,proxied,peer_mean_region_income,not_used,DEU|GBR,Andorra
ARE,2025,OCGT,HIC,Middle East & North Africa,,,,229.54,,,,proxied,peer_mean_income,not_used,AUS|DEU|GBR|JPN|USA,United Arab Emirates
ARE,2030,OCGT,HIC,Middle East & North Africa,,,,228.8,,,,proxied,peer_mean_income,not_used,AUS|DEU|GBR|JPN|USA,United Arab Emirates
ARG,2025,OCGT,UMIC,Latin America & Caribbean,,,,158.83,,,,proxied,peer_mean_income,not_used,CHN,Argentina
ARG,2030,OCGT,UMIC,Latin America & Caribbean,,,,152.49,,,,proxied,peer_mean_income,not_used,CHN,Argentina
ARM,2025,OCGT,UMIC,Europe & Central Asia,,,,158.83,,,,proxied,peer_mean_income,not_used,CHN,Armenia
ARM,2030,OCGT,UMIC,Europe & Central Asia,,,,152.49,,,,proxied,peer_mean_income,not_used,CHN,Armenia
ATG,2025,OCGT,HIC,Latin America & Caribbean,,,,229.54,,,,proxied,peer_mean_income,not_used,AUS|DEU|GBR|JPN|USA,Antigua and Barbuda
ATG,2030,OCGT,HIC,Latin America & Caribbean,,,,228.8,,,,proxied,peer_mean_income,not_used,AUS|DEU|GBR|JPN|USA,Antigua and Barbuda
AUS,2025,OCGT,HIC,East Asia & Pacific,,,,237.57,,,,bnef,bnef,not_used,,Australia
AUS,2030,OCGT,HIC,East Asia & Pacific,,,,234.59,,,,bnef,bnef,not_used,,Australia
AUT,2025,OCGT,HIC,Europe & Central Asia,,,,299,,,,proxied,peer_mean_region_income,not_used,DEU|GBR,Austria
AUT,2030,OCGT,HIC,Europe & Central Asia,,,,298.83,,,,proxied,peer_mean_region_income,not_used,DEU|GBR,Austria
AZE,2025,OCGT,UMIC,Europe & Central Asia,,,,158.83,,,,proxied,peer_mean_income,not_used,CHN,Azerbaijan
AZE,2030,OCGT,UMIC,Europe & Central Asia,,,,152.49,,,,proxied,peer_mean_income,not_used,CHN,Azerbaijan
BDI,2025,OCGT,LIC,Sub-Saharan Africa,,,,228.92,,,,proxied,global_mean,not_used,AUS|CHN|DEU|GBR|IND|JPN|NGA|USA,Burundi
BDI,2030,OCGT,LIC,Sub-Saharan Africa,,,,227.6,,,,proxied,global_mean,not_used,AUS|CHN|DEU|GBR|IND|JPN|NGA|USA,Burundi
BEL,2025,OCGT,HIC,Europe & Central Asia,,,,299,,,,proxied,peer_mean_region_income,not_used,DEU|GBR,Belgium
BEL,2030,OCGT,HIC,Europe & Central Asia,,,,298.83,,,,proxied,peer_mean_region_income,not_used,DEU|GBR,Belgium
BEN,2025,OCGT,LIC,Sub-Saharan Africa,,,,228.92,,,,proxied,global_mean,not_used,AUS|CHN|DEU|GBR|IND|JPN|NGA|USA,Benin
BEN,2030,OCGT,LIC,Sub-Saharan Africa,,,,227.6,,,,proxied,global_mean,not_used,AUS|CHN|DEU|GBR|IND|JPN|NGA|USA,Benin
BFA,2025,OCGT,LIC,Sub-Saharan Africa,,,,228.92,,,,proxied,global_mean,not_used,AUS|CHN|DEU|GBR|IND|JPN|NGA|USA,Burkina Faso
BFA,2030,OCGT,LIC,Sub-Saharan Africa,,,,227.6,,,,proxied,global_mean,not_used,AUS|CHN|DEU|GBR|IND|JPN|NGA|USA,Burkina Faso
BGD,2025,OCGT,LMIC,South Asia,,,,166.73,,,,proxied,peer_mean_region_income,not_used,IND,Bangladesh
BGD,2030,OCGT,LMIC,South Asia,,,,165.67,,,,proxied,peer_mean_region_income,not_used,IND,Bangladesh
BGR,2025,OCGT,UMIC,Europe & Central Asia,,,,158.83,,,,proxied,peer_mean_income,not_used,CHN,Bulgaria
BGR,2030,OCGT,UMIC,Europe & Central Asia,,,,152.49,,,,proxied,peer_mean_income,not_used,CHN,Bulgaria
BHR,2025,OCGT,HIC,Middle East & North Africa,,,,229.54,,,,proxied,peer_mean_income,not_used,AUS|DEU|GBR|JPN|USA,Bahrain
BHR,2030,OCGT,HIC,Middle East & North Africa,,,,228.8,,,,proxied,peer_mean_income,not_used,AUS|DEU|GBR|JPN|USA,Bahrain
BHS,2025,OCGT,HIC,Latin America & Caribbean,,,,229.54,,,,proxied,peer_mean_income,not_used,AUS|DEU|GBR|JPN|USA,Bahamas
BHS,2030,OCGT,HIC,Latin America & Caribbean,,,,228.8,,,,proxied,peer_mean_income,not_used,AUS|DEU|GBR|JPN|USA,Bahamas
BIH,2025,OCGT,UMIC,Europe & Central Asia,,,,158.83,,,,proxied,peer_mean_income,not_used,CHN,Bosnia and Herzegovina
BIH,2030,OCGT,UMIC,Europe & Central Asia,,,,152.49,,,,proxied,peer_mean_income,not_used,CHN,Bosnia and Herzegovina
BLR,2025,OCGT,UMIC,Europe & Central Asia,,,,158.83,,,,proxied,peer_mean_income,not_used,CHN,Belarus
BLR,2030,OCGT,UMIC,Europe & Central Asia,,,,152.49,,,,proxied,peer_mean_income,not_used,CHN,Belarus
BLZ,2025,OCGT,UMIC,Latin America & Caribbean,,,,158.83,,,,proxied,peer_mean_income,not_used,CHN,Belize
BLZ,2030,OCGT,UMIC,Latin America & Caribbean,,,,152.49,,,,proxied,peer_mean_income,not_used,CHN,Belize
BOL,2025,OCGT,LMIC,Latin America & Caribbean,,,,262.42,,,,proxied,peer_mean_income,not_used,IND|NGA,"Bolivia, Plurinational State of"
BOL,2030,OCGT,LMIC,Latin America & Caribbean,,,,262.18,,,,proxied,peer_mean_income,not_used,IND|NGA,"Bolivia, Plurinational State of"
BRA,2025,OCGT,UMIC,Latin America & Caribbean,,,,158.83,,,,proxied,peer_mean_income,not_used,CHN,Brazil
BRA,2030,OCGT,UMIC,Latin America & Caribbean,,,,152.49,,,,proxied,peer_mean_income,not_used,CHN,Brazil
BRB,2025,OCGT,HIC,Latin America & Caribbean,,,,229.54,,,,proxied,peer_mean_income,not_used,AUS|DEU|GBR|JPN|USA,Barbados
BRB,2030,OCGT,HIC,Latin America & Caribbean,,,,228.8,,,,proxied,peer_mean_income,not_used,AUS|DEU|GBR|JPN|USA,Barbados
BRN,2025,OCGT,HIC,East Asia & Pacific,,,,213.48,,,,proxied,peer_mean_region_income,not_used,AUS|JPN,Brunei Darussalam
BRN,2030,OCGT,HIC,East Asia & Pacific,,,,211.08,,,,proxied,peer_mean_region_income,not_used,AUS|JPN,Brunei Darussalam
BTN,2025,OCGT,LMIC,South Asia,,,,166.73,,,,proxied,peer_mean_region_income,not_used,IND,Bhutan
BTN,2030,OCGT,LMIC,South Asia,,,,165.67,,,,proxied,peer_mean_region_income,not_used,IND,Bhutan
BWA,2025,OCGT,UMIC,Sub-Saharan Africa,,,,158.83,,,,proxied,peer_mean_income,not_used,CHN,Botswana
BWA,2030,OCGT,UMIC,Sub-Saharan Africa,,,,152.49,,,,proxied,peer_mean_income,not_used,CHN,Botswana
CAF,2025,OCGT,LIC,Sub-Saharan Africa,,,,228.92,,,,proxied,global_mean,not_used,AUS|CHN|DEU|GBR|IND|JPN|NGA|USA,Central African Republic
CAF,2030,OCGT,LIC,Sub-Saharan Africa,,,,227.6,,,,proxied,global_mean,not_used,AUS|CHN|DEU|GBR|IND|JPN|NGA|USA,Central African Republic
CAN,2025,OCGT,HIC,North America,,,,122.75,,,,proxied,peer_mean_region_income,not_used,USA,Canada
CAN,2030,OCGT,HIC,North America,,,,124.16,,,,proxied,peer_mean_region_income,not_used,USA,Canada
CHE,2025,OCGT,HIC,Europe & Central Asia,,,,299,,,,proxied,peer_mean_region_income,not_used,DEU|GBR,Switzerland
CHE,2030,OCGT,HIC,Europe & Central Asia,,,,298.83,,,,proxied,peer_mean_region_income,not_used,DEU|GBR,Switzerland
CHL,2025,OCGT,HIC,Latin America & Caribbean,,,,229.54,,,,proxied,peer_mean_income,not_used,AUS|DEU|GBR|JPN|USA,Chile
CHL,2030,OCGT,HIC,Latin America & Caribbean,,,,228.8,,,,proxied,peer_mean_income,not_used,AUS|DEU|GBR|JPN|USA,Chile
CHN,2025,OCGT,UMIC,East Asia & Pacific,,,,158.83,,,,bnef,bnef,not_used,,China
CHN,2030,OCGT,UMIC,East Asia & Pacific,,,,152.49,,,,bnef,bnef,not_used,,China
CIV,2025,OCGT,LMIC,Sub-Saharan Africa,,,,358.11,,,,proxied,peer_mean_region_income,not_used,NGA,Côte d'Ivoire
CIV,2030,OCGT,LMIC,Sub-Saharan Africa,,,,358.7,,,,proxied,peer_mean_region_income,not_used,NGA,Côte d'Ivoire
CMR,2025,OCGT,LMIC,Sub-Saharan Africa,,,,358.11,,,,proxied,peer_mean_region_income,not_used,NGA,Cameroon
CMR,2030,OCGT,LMIC,Sub-Saharan Africa,,,,358.7,,,,proxied,peer_mean_region_income,not_used,NGA,Cameroon
COD,2025,OCGT,LIC,Sub-Saharan Africa,,,,228.92,,,,proxied,global_mean,not_used,AUS|CHN|DEU|GBR|IND|JPN|NGA|USA,"Congo, Democratic Republic of the"
COD,2030,OCGT,LIC,Sub-Saharan Africa,,,,227.6,,,,proxied,global_mean,not_used,AUS|CHN|DEU|GBR|IND|JPN|NGA|USA,"Congo, Democratic Republic of the"
COG,2025,OCGT,LMIC,Sub-Saharan Africa,,,,358.11,,,,proxied,peer_mean_region_income,not_used,NGA,Congo
COG,2030,OCGT,LMIC,Sub-Saharan Africa,,,,358.7,,,,proxied,peer_mean_region_income,not_used,NGA,Congo
COL,2025,OCGT,UMIC,Latin America & Caribbean,,,,158.83,,,,proxied,peer_mean_income,not_used,CHN,Colombia
COL,2030,OCGT,UMIC,Latin America & Caribbean,,,,152.49,,,,proxied,peer_mean_income,not_used,CHN,Colombia
COM,2025,OCGT,LMIC,Sub-Saharan Africa,,,,358.11,,,,proxied,peer_mean_region_income,not_used,NGA,Comoros
COM,2030,OCGT,LMIC,Sub-Saharan Africa,,,,358.7,,,,proxied,peer_mean_region_income,not_used,NGA,Comoros
CPV,2025,OCGT,LMIC,Sub-Saharan Africa,,,,358.11,,,,proxied,peer_mean_region_income,not_used,NGA,Cabo Verde
CPV,2030,OCGT,LMIC,Sub-Saharan Africa,,,,358.7,,,,proxied,peer_mean_region_income,not_used,NGA,Cabo Verde
CRI,2025,OCGT,UMIC,Latin America & Caribbean,,,,158.83,,,,proxied,peer_mean_income,not_used,CHN,Costa Rica
CRI,2030,OCGT,UMIC,Latin America & Caribbean,,,,152.49,,,,proxied,peer_mean_income,not_used,CHN,Costa Rica
CYP,2025,OCGT,HIC,Europe & Central Asia,,,,299,,,,proxied,peer_mean_region_income,not_used,DEU|GBR,Cyprus
CYP,2030,OCGT,HIC,Europe & Central Asia,,,,298.83,,,,proxied,peer_mean_region_income,not_used,DEU|GBR,Cyprus
CZE,2025,OCGT,HIC,Europe & Central Asia,,,,299,,,,proxied,peer_mean_region_income,not_used,DEU|GBR,Czechia
CZE,2030,OCGT,HIC,Europe & Central Asia,,,,298.83,,,,proxied,peer_mean_region_income,not_used,DEU|GBR,Czechia
DEU,2025,OCGT,HIC,Europe & Central Asia,,,,346.63,,,,bnef,bnef,not_used,,Germany
DEU,2030,OCGT,HIC,Europe & Central Asia,,,,346.36,,,,bnef,bnef,not_used,,Germany
DJI,2025,OCGT,LMIC,Middle East & North Africa,,,,262.42,,,,proxied,peer_mean_income,not_used,IND|NGA,Djibouti
DJI,2030,OCGT,LMIC,Middle East & North Africa,,,,262.18,,,,proxied,peer_mean_income,not_used,IND|NGA,Djibouti
DMA,2025,OCGT,UMIC,Latin America & Caribbean,,,,158.83,,,,proxied,peer_mean_income,not_used,CHN,Dominica
DMA,2030,OCGT,UMIC,Latin America & Caribbean,,,,152.49,,,,proxied,peer_mean_income,not_used,CHN,Dominica
DNK,2025,OCGT,HIC,Europe & Central Asia,,,,299,,,,proxied,peer_mean_region_income,not_used,DEU|GBR,Denmark
DNK,2030,OCGT,HIC,Europe & Central Asia,,,,298.83,,,,proxied,peer_mean_region_income,not_used,DEU|GBR,Denmark
DOM,2025,OCGT,UMIC,Latin America & Caribbean,,,,158.83,,,,proxied,peer_mean_income,not_used,CHN,Dominican Republic
DOM,2030,OCGT,UMIC,Latin America & Caribbean,,,,152.49,,,,proxied,peer_mean_income,not_used,CHN,Dominican Republic
DZA,2025,OCGT,LMIC,Middle East & North Africa,,,,262.42,,,,proxied,peer_mean_income,not_used,IND|NGA,Algeria
DZA,2030,OCGT,LMIC,Middle East & North Africa,,,,262.18,,,,proxied,peer_mean_income,not_used,IND|NGA,Algeria
ECU,2025,OCGT,UMIC,Latin America & Caribbean,,,,158.83,,,,proxied,peer_mean_income,not_used,CHN,Ecuador
ECU,2030,OCGT,UMIC,Latin America & Caribbean,,,,152.49,,,,proxied,peer_mean_income,not_used,CHN,Ecuador
EGY,2025,OCGT,LMIC,Middle East & North Africa,,,,262.42,,,,proxied,peer_mean_income,not_used,IND|NGA,Egypt
EGY,2030,OCGT,LMIC,Middle East & North Africa,,,,262.18,,,,proxied,peer_mean_income,not_used,IND|NGA,Egypt
ERI,2025,OCGT,LIC,Sub-Saharan Africa,,,,228.92,,,,proxied,global_mean,not_used,AUS|CHN|DEU|GBR|IND|JPN|NGA|USA,Eritrea
ERI,2030,OCGT,LIC,Sub-Saharan Africa,,,,227.6,,,,proxied,global_mean,not_used,AUS|CHN|DEU|GBR|IND|JPN|NGA|USA,Eritrea
ESP,2025,OCGT,HIC,Europe & Central Asia,,,,299,,,,proxied,peer_mean_region_income,not_used,DEU|GBR,Spain
ESP,2030,OCGT,HIC,Europe & Central Asia,,,,298.83,,,,proxied,peer_mean_region_income,not_used,DEU|GBR,Spain
EST,2025,OCGT,HIC,Europe & Central Asia,,,,299,,,,proxied,peer_mean_region_income,not_used,DEU|GBR,Estonia
EST,2030,OCGT,HIC,Europe & Central Asia,,,,298.83,,,,proxied,peer_mean_region_income,not_used,DEU|GBR,Estonia
ETH,2025,OCGT,LIC,Sub-Saharan Africa,,,,228.92,,,,proxied,global_mean,not_used,AUS|CHN|DEU|GBR|IND|JPN|NGA|USA,Ethiopia
ETH,2030,OCGT,LIC,Sub-Saharan Africa,,,,227.6,,,,proxied,global_mean,not_used,AUS|CHN|DEU|GBR|IND|JPN|NGA|USA,Ethiopia
FIN,2025,OCGT,HIC,Europe & Central Asia,,,,299,,,,proxied,peer_mean_region_income,not_used,DEU|GBR,Finland
FIN,2030,OCGT,HIC,Europe & Central Asia,,,,298.83,,,,proxied,peer_mean_region_income,not_used,DEU|GBR,Finland
FJI,2025,OCGT,UMIC,East Asia & Pacific,,,,158.83,,,,proxied,peer_mean_region_income,not_used,CHN,Fiji
FJI,2030,OCGT,UMIC,East Asia & Pacific,,,,152.49,,,,proxied,peer_mean_region_income,not_used,CHN,Fiji
FRA,2025,OCGT,HIC,Europe & Central Asia,,,,299,,,,proxied,peer_mean_region_income,not_used,DEU|GBR,France
FRA,2030,OCGT,HIC,Europe & Central Asia,,,,298.83,,,,proxied,peer_mean_region_income,not_used,DEU|GBR,France
FSM,2025,OCGT,LMIC,East Asia & Pacific,,,,262.42,,,,proxied,peer_mean_income,not_used,IND|NGA,"Micronesia, Federated States of"
FSM,2030,OCGT,LMIC,East Asia & Pacific,,,,262.18,,,,proxied,peer_mean_income,not_used,IND|NGA,"Micronesia, Federated States of"
GAB,2025,OCGT,UMIC,Sub-Saharan Africa,,,,158.83,,,,proxied,peer_mean_income,not_used,CHN,Gabon
GAB,2030,OCGT,UMIC,Sub-Saharan Africa,,,,152.49,,,,proxied,peer_mean_income,not_used,CHN,Gabon
GBR,2025,OCGT,HIC,Europe & Central Asia,,,,251.36,,,,bnef,bnef,not_used,,United Kingdom of Great Britain and Northern Ireland
GBR,2030,OCGT,HIC,Europe & Central Asia,,,,251.3,,,,bnef,bnef,not_used,,United Kingdom of Great Britain and Northern Ireland
GEO,2025,OCGT,UMIC,Europe & Central Asia,,,,158.83,,,,proxied,peer_mean_income,not_used,CHN,Georgia
GEO,2030,OCGT,UMIC,Europe & Central Asia,,,,152.49,,,,proxied,peer_mean_income,not_used,CHN,Georgia
GHA,2025,OCGT,LMIC,Sub-Saharan Africa,,,,358.11,,,,proxied,peer_mean_region_income,not_used,NGA,Ghana
GHA,2030,OCGT,LMIC,Sub-Saharan Africa,,,,358.7,,,,proxied,peer_mean_region_income,not_used,NGA,Ghana
GIN,2025,OCGT,LIC,Sub-Saharan Africa,,,,228.92,,,,proxied,global_mean,not_used,AUS|CHN|DEU|GBR|IND|JPN|NGA|USA,Guinea
GIN,2030,OCGT,LIC,Sub-Saharan Africa,,,,227.6,,,,proxied,global_mean,not_used,AUS|CHN|DEU|GBR|IND|JPN|NGA|USA,Guinea
GMB,2025,OCGT,LIC,Sub-Saharan Africa,,,,228.92,,,,proxied,global_mean,not_used,AUS|CHN|DEU|GBR|IND|JPN|NGA|USA,Gambia
GMB,2030,OCGT,LIC,Sub-Saharan Africa,,,,227.6,,,,proxied,global_mean,not_used,AUS|CHN|DEU|GBR|IND|JPN|NGA|USA,Gambia
GNB,2025,OCGT,LIC,Sub-Saharan Africa,,,,228.92,,,,proxied,global_mean,not_used,AUS|CHN|DEU|GBR|IND|JPN|NGA|USA,Guinea-Bissau
GNB,2030,OCGT,LIC,Sub-Saharan Africa,,,,227.6,,,,proxied,global_mean,not_used,AUS|CHN|DEU|GBR|IND|JPN|NGA|USA,Guinea-Bissau
GNQ,2025,OCGT,UMIC,Sub-Saharan Africa,,,,158.83,,,,proxied,peer_mean_income,not_used,CHN,Equatorial Guinea
GNQ,2030,OCGT,UMIC,Sub-Saharan Africa,,,,152.49,,,,proxied,peer_mean_income,not_used,CHN,Equatorial Guinea
GRC,2025,OCGT,HIC,Europe & Central Asia,,,,299,,,,proxied,peer_mean_region_income,not_used,DEU|GBR,Greece
GRC,2030,OCGT,HIC,Europe & Central Asia,,,,298.83,,,,proxied,peer_mean_region_income,not_used,DEU|GBR,Greece
GRD,2025,OCGT,UMIC,Latin America & Caribbean,,,,158.83,,,,proxied,peer_mean_income,not_used,CHN,Grenada
GRD,2030,OCGT,UMIC,Latin America & Caribbean,,,,152.49,,,,proxied,peer_mean_income,not_used,CHN,Grenada
GTM,2025,OCGT,UMIC,Latin America & Caribbean,,,,158.83,,,,proxied,peer_mean_income,not_used,CHN,Guatemala
GTM,2030,OCGT,UMIC,Latin America & Caribbean,,,,152.49,,,,proxied,peer_mean_income,not_used,CHN,Guatemala
GUY,2025,OCGT,UMIC,Latin America & Caribbean,,,,158.83,,,,proxied,peer_mean_income,not_used,CHN,Guyana
GUY,2030,OCGT,UMIC,Latin America & Caribbean,,,,152.49,,,,proxied,peer_mean_income,not_used,CHN,Guyana
HKG,2025,OCGT,HIC,East Asia & Pacific,,,,213.48,,,,proxied,peer_mean_region_income,not_used,AUS|JPN,Hong Kong
HKG,2030,OCGT,HIC,East Asia & Pacific,,,,211.08,,,,proxied,peer_mean_region_income,not_used,AUS|JPN,Hong Kong
HND,2025,OCGT,LMIC,Latin America & Caribbean,,,,262.42,,,,proxied,peer_mean_income,not_used,IND|NGA,Honduras
HND,2030,OCGT,LMIC,Latin America & Caribbean,,,,262.18,,,,proxied,peer_mean_income,not_used,IND|NGA,Honduras
HRV,2025,OCGT,HIC,Europe & Central Asia,,,,299,,,,proxied,peer_mean_region_income,not_used,DEU|GBR,Croatia
HRV,2030,OCGT,HIC,Europe & Central Asia,,,,298.83,,,,proxied,peer_mean_region_income,not_used,DEU|GBR,Croatia
HTI,2025,OCGT,LIC,Latin America & Caribbean,,,,228.92,,,,proxied,global_mean,not_used,AUS|CHN|DEU|GBR|IND|JPN|NGA|USA,Haiti
HTI,2030,OCGT,LIC,Latin America & Caribbean,,,,227.6,,,,proxied,global_mean,not_used,AUS|CHN|DEU|GBR|IND|JPN|NGA|USA,Haiti
HUN,2025,OCGT,HIC,Europe & Central Asia,,,,299,,,,proxied,peer_mean_region_income,not_used,DEU|GBR,Hungary
HUN,2030,OCGT,HIC,Europe & Central Asia,,,,298.83,,,,proxied,peer_mean_region_income,not_used,DEU|GBR,Hungary
IDN,2025,OCGT,UMIC,East Asia & Pacific,,,,158.83,,,,proxied,peer_mean_region_income,not_used,CHN,Indonesia
IDN,2030,OCGT,UMIC,East Asia & Pacific,,,,152.49,,,,proxied,peer_mean_region_income,not_used,CHN,Indonesia
IND,2025,OCGT,LMIC,South Asia,,,,166.73,,,,bnef,bnef,not_used,,India
IND,2030,OCGT,LMIC,South Asia,,,,165.67,,,,bnef,bnef,not_used,,India
IRL,2025,OCGT,HIC,Europe & Central Asia,,,,299,,,,proxied,peer_mean_region_income,not_used,DEU|GBR,Ireland
IRL,2030,OCGT,HIC,Europe & Central Asia,,,,298.83,,,,proxied,peer_mean_region_income,not_used,DEU|GBR,Ireland
IRN,2025,OCGT,LMIC,Middle East & North Africa,,,,262.42,,,,proxied,peer_mean_income,not_used,IND|NGA,"Iran, Islamic Republic of"
IRN,2030,OCGT,LMIC,Middle East & North Africa,,,,262.18,,,,proxied,peer_mean_income,not_used,IND|NGA,"Iran, Islamic Republic of"
IRQ,2025,OCGT,UMIC,Middle East & North Africa,,,,158.83,,,,proxied,peer_mean_income,not_used,CHN,Iraq
IRQ,2030,OCGT,UMIC,Middle East & North Africa,,,,152.49,,,,proxied,peer_mean_income,not_used,CHN,Iraq
ISL,2025,OCGT,HIC,Europe & Central Asia,,,,299,,,,proxied,peer_mean_region_income,not_used,DEU|GBR,Iceland
ISL,2030,OCGT,HIC,Europe & Central Asia,,,,298.83,,,,proxied,peer_mean_region_income,not_used,DEU|GBR,Iceland
ISR,2025,OCGT,HIC,Middle East & North Africa,,,,229.54,,,,proxied,peer_mean_income,not_used,AUS|DEU|GBR|JPN|USA,Israel
ISR,2030,OCGT,HIC,Middle East & North Africa,,,,228.8,,,,proxied,peer_mean_income,not_used,AUS|DEU|GBR|JPN|USA,Israel
ITA,2025,OCGT,HIC,Europe & Central Asia,,,,299,,,,proxied,peer_mean_region_income,not_used,DEU|GBR,Italy
ITA,2030,OCGT,HIC,Europe & Central Asia,,,,298.83,,,,proxied,peer_mean_region_income,not_used,DEU|GBR,Italy
